"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","browser_Browser","browser_Version","browser_Operating.System","browser_Resolution","mobile_cont","studyintro_time_First.Click","studyintro_time_Last.Click","studyintro_time_Page.Submit","studyintro_time_Click.Count","cleanser_time_First.Click","cleanser_time_Last.Click","cleanser_time_Page.Submit","cleanser_time_Click.Count","effectiveness_time_First.Click","effectiveness_time_Last.Click","effectiveness_time_Page.Submit","effectiveness_time_Click.Count","effect1","effect2","effect3","effect4","free_response","thought_time_First.Click","thought_time_Last.Click","thought_time_Page.Submit","thought_time_Click.Count","cleaning_ability","active_ingred","anti_bacterial","effectiveness","smell","ways_to_use","color","cost","package_apperance","ad_appearance","stores","Dettol","other_versions","other_products","redisplay_time_First.Click","redisplay_time_Last.Click","redisplay_time_Page.Submit","redisplay_time_Click.Count","entitativity_time_First.Click","entitativity_time_Last.Click","entitativity_time_Page.Submit","entitativity_time_Click.Count","coherent","unified","typified","features","resources","similar","representative","purchase_time_First.Click","purchase_time_Last.Click","purchase_time_Page.Submit","purchase_time_Click.Count","purchase","like_brand","ad_favorability","ad_interesting","wtp_1","amt_produced","widely_avail","popular","brand_like_group","effort","realistic","familiar","heard_of","num_bottles_ck","att_check","freq_use","age","gender","english","lookup","prev_taken","purpose","cond","attributesalience_DO","mturk_num","ip_num","paid","count_mturk","mturk_dup","count_ip","ip_dup","res1","res2","phone"
"2020-07-07 08:45:08","2020-07-07 08:48:31","0","100","202","1","2020-07-07 08:48:31","R_27akbi00nfF3Wti","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1920x1080","1","0.957","4.736","5.945","10","3.391","3.391","11.199","1","1.188","8.484","9.352","13","8","8","9","8","I thought about how well the product disinfects common household objects","1.261","28.4","29.3","40","8","9","8","8","8","8","8","7","8","8","1","5","1","1","1.93","1.93","5.744","1","0.762","15.03","15.661","13","8","8","8","8","8","8","8","0.998","9.751","10.301","14","8","8","8","8","2.45","9","8","8","8","8","8","1","1","3","2","8","34","2","2","1","1","perceptions of household products","clean_high","thought_time|thought_intro|cost|active_ingred|Dettol|cleaning_ability|ways_to_use|other_versions|stores|other_products|effectiveness|package_apperance|color|anti_bacterial|ad_appearance|smell",30,30,1,1,0,1,0,1920,1080,0
"2020-07-07 08:45:08","2020-07-07 08:50:06","0","100","297","1","2020-07-07 08:50:06","R_2VdvTcIgXzZCZvb","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1280x1024","1","0","0","11.472","0","0","0","19.496","0","0","0","14.014","0","5","5","5","4","The name.  Did not like the name Dettol.  boring.","0","0","48.727","0","5","5","5","5","4","4","3","1","5","9","1","7","1","1","0","0","4.361","0","0","0","40.155","0","2","2","1","5","2","8","5","0","0","27.457","0","3","3","2","1","1.99","5","5","3","1","9","7","1","1","1","2","5","55","2","2","1","1","to gauge effective advertising","clean_low","thought_time|thought_intro|package_apperance|ways_to_use|smell|other_products|color|other_versions|effectiveness|anti_bacterial|ad_appearance|cost|stores|active_ingred|Dettol|cleaning_ability",31,31,1,1,0,1,0,1280,1024,0
"2020-07-07 08:45:08","2020-07-07 08:52:13","0","100","425","1","2020-07-07 08:52:14","R_1k2mhtSueIR4QF7","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","10.568","19.447","22.004","4","19.383","44.063","159.678","6","2.156","9.88","10.407","7","7","8","7","8","I was thinking about what chemicals was used in the production of this cleaning product. I was also trying to picture how efficient it would be for my needs.","9.164","37.555","38.728","20","8","8","8","8","5","8","6","6","7","5","1","3","2","5","0","0","5.296","0","3.641","19.082","19.37","12","7","3","6","5","6","8","9","1.889","12.071","12.779","7","6","7","7","4","3.63","8","8","7","7","9","9","1","1","4","2","9","32","2","2","1","1","To see how people view a not very well known product.","clean_high","thought_time|thought_intro|other_products|package_apperance|anti_bacterial|ways_to_use|color|Dettol|effectiveness|cost|smell|stores|other_versions|ad_appearance|cleaning_ability|active_ingred",32,32,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:08","2020-07-07 08:52:57","0","100","469","1","2020-07-07 08:52:57","R_bQpDQgBYLTOFq1j","","","","","anonymous","EN","Chrome","86.0.4195.0","Windows NT 10.0","1024x768","1","0","0","18.659","0","0","0","44.557","0","11.738","27.813","30.854","6","8","9","7","8","On this situation like COVIT-19 this will help to safe.","20.582","53.029","54.774","16","7","8","8","7","7","7","7","8","7","7","7","7","7","8","0","0","7.168","0","6.268","19.261","20.462","8","8","7","8","7","8","7","7","1.65","34.204","34.953","6","7","6","7","7","5.05","7","6","8","7","9","7","9","1","1","2","7","30","1","2","1","1","People mind on product evaluation.","clean_low","thought_time|thought_intro|other_products|stores|Dettol|cost|color|ad_appearance|effectiveness|anti_bacterial|smell|ways_to_use|cleaning_ability|other_versions|package_apperance|active_ingred",33,33,1,1,0,1,0,1024,768,0
"2020-07-07 08:45:09","2020-07-07 08:47:21","0","100","132","1","2020-07-07 08:47:22","R_1DAQ7pOKBlt7HqM","","","","","anonymous","EN","Chrome","83.0.4103.61","Windows NT 10.0","1920x1080","1","0","0","0.919","0","0","0","11.371","0","1.025","4.076","5.239","5","6","7","4","7","how plain and unlike a normal advertisement it was","0.748","17.167","17.913","17","5","3","6","6","4","3","5","5","5","4","6","4","4","6","0","0","3.78","0","0.857","6.626","7.418","7","6","7","4","3","6","5","7","1.568","11.68","12.742","8","7","6","5","5","2.79","6","4","4","5","9","6","1","1","1","2","6","37","1","1","1","1","not really sure","clean_low","thought_time|thought_intro|color|other_versions|anti_bacterial|stores|cost|ways_to_use|cleaning_ability|other_products|ad_appearance|Dettol|active_ingred|effectiveness|package_apperance|smell",34,34,1,1,0,1,0,1920,1080,0
"2020-07-07 08:45:09","2020-07-07 08:48:49","0","100","219","1","2020-07-07 08:48:49","R_3Db1txkyoR6woKJ","","","","","anonymous","EN","Chrome","83.0.4103.119","CrOS x86_64 13020.87.0","1366x768","1","0","0","1.882","0","0","0","71.981","0","1.462","7.296","8.778","5","7","7","8","7","If this product is really effective.","0","0","24.513","0","7","5","8","9","6","5","6","6","6","5","5","6","5","7","0","0","3.718","0","0","0","20.873","0","6","5","7","6","6","5","7","9.154","9.154","9.8","1","7","6","7","7","4.88","7","5","7","7","9","7","3","1","1","2","7","31","2","2","1","1","our perceptions of cleaning products","clean_low","thought_time|thought_intro|Dettol|other_versions|smell|ad_appearance|other_products|anti_bacterial|ways_to_use|color|cost|stores|package_apperance|effectiveness|active_ingred|cleaning_ability",35,35,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:09","2020-07-07 08:52:12","0","100","422","1","2020-07-07 08:52:12","R_3L7N2bXsxbbJyCG","","","","","anonymous","EN","Chrome","81.0.4044.122","Windows NT 10.0","1600x900","1","5.661","5.661","14.087","1","0","0","115.259","0","0","0","11.192","0","9","9","9","9","I thought about how this product compares to the ones that I already know about.","0","0","51.902","0","9","9","9","9","5","9","1","9","2","2","5","9","4","9","0","0","4.164","0","25.381","38.413","39.235","6","9","9","5","9","9","9","9","2.254","21.677","22.377","6","9","9","9","9","5.01","9","9","5","1","9","9","1","1","1","2","9","39","1","2","1","1","Judging a cleaning product ad.","clean_low","thought_time|thought_intro|ad_appearance|Dettol|active_ingred|other_products|color|ways_to_use|other_versions|stores|package_apperance|cleaning_ability|smell|effectiveness|cost|anti_bacterial",36,36,1,1,0,1,0,1600,900,0
"2020-07-07 08:45:09","2020-07-07 08:57:44","0","100","754","1","2020-07-07 08:57:45","R_1guw5WKFsq5eKKX","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","0","0","5.209","0","49.507","49.507","56.588","1","13.123","35.347","36.195","7","8","7","6","7","cleaning","1.62","102.833","106.677","40","8","8","5","8","8","7","8","8","7","7","6","7","9","7","0","0","11.153","0","3.363","31.202","31.728","11","9","7","7","8","7","8","7","9.794","62.368","64.033","23","9","8","7","8","3.99","7","7","8","7","4","8","7","2","1","2","3","1985","1","2","1","1","","clean_low","thought_time|thought_intro|cost|ad_appearance|cleaning_ability|effectiveness|Dettol|color|other_versions|other_products|stores|active_ingred|package_apperance|anti_bacterial|ways_to_use|smell",37,37,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:09","2020-07-07 09:08:37","0","100","1408","1","2020-07-07 09:08:37","R_sBwkzpL67UuJ3Wx","","","","","anonymous","EN","Chrome","80.0.3987.149","Windows NT 6.2","1366x768","1","48.399","598.547","607.492","3","10.249","56.634","72.879","3","4.733","14.541","15.796","7","9","9","9","9","PRODUCT BENEFITS","9.144","66.738","67.929","21","7","7","7","7","7","7","7","7","7","7","7","7","7","7","0","0","31.418","0","2.349","14.084","15.057","8","6","6","6","6","6","6","6","2.166","25.702","26.907","6","6","6","6","7","4.8","6","7","7","7","7","7","7","2","1","2","8","28","1","2","1","2","CONSUMER RESEARCH STUDY","clean_low","thought_time|thought_intro|ad_appearance|other_versions|Dettol|stores|package_apperance|anti_bacterial|smell|cost|ways_to_use|color|other_products|cleaning_ability|effectiveness|active_ingred",38,38,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:10","2020-07-07 08:48:34","0","100","204","1","2020-07-07 08:48:35","R_1hPSFNqqfdP9GGh","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","2.683","3.542","5.31","3","9.702","9.702","14.273","1","3.555","11.455","12.47","10","8","8","8","8","Cleaning","3.364","33.292","33.845","18","6","7","7","7","4","7","3","3","5","6","5","5","2","6","0","0","3.377","0","4.341","24.086","24.501","8","9","7","7","8","7","9","8","3.328","11.36","11.866","5","7","7","7","7","8.05","7","8","6","3","9","7","1","1","1","2","7","35","2","2","1","1","","clean_low","thought_time|thought_intro|cost|color|other_products|cleaning_ability|smell|active_ingred|effectiveness|other_versions|anti_bacterial|package_apperance|ad_appearance|stores|ways_to_use|Dettol",39,39,1,1,0,1,0,1920,1080,0
"2020-07-07 08:45:10","2020-07-07 08:52:47","0","100","457","1","2020-07-07 08:52:48","R_3CrP1HJXBvgZflD","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","0","0","1.417","0","0","0","24.068","0","1.14","6.881","7.956","5","7","4","8","6","Nothing","1.585","69.327","70.742","16","5","5","8","5","4","7","6","8","7","6","7","4","9","8","0","0","2.738","0","1.68","15.187","16.258","9","8","4","6","8","5","6","3","6.845","15.202","16.61","5","7","4","5","8","8.98","5","8","3","6","7","5","9","1","6","2","7","30","1","2","1","1","Nothing","clean_low","thought_time|thought_intro|active_ingred|stores|effectiveness|anti_bacterial|other_versions|color|ways_to_use|cleaning_ability|package_apperance|cost|Dettol|ad_appearance|smell|other_products",40,40,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:10","2020-07-07 08:55:18","0","100","608","1","2020-07-07 08:55:19","R_22KvCsg7zBZhxl8","","","","","anonymous","EN","Chrome","84.0.4147.68","Windows NT 6.1","1024x768","1","0","0","3.758","0","4.543","4.543","82.905","1","2.45","8.457","9.698","5","6","5","6","6","its about the clean","0","0","22.297","0","6","6","5","6","5","6","5","4","4","6","5","6","5","4","0","0","2.326","0","0","0","12.891","0","5","6","5","5","5","6","5","0","0","17.662","0","5","6","5","5","2.34","6","5","5","6","5","7","5","2","5","2","5","45","2","2","1","1","cleanness","clean_high","thought_time|thought_intro|smell|ad_appearance|other_products|package_apperance|stores|anti_bacterial|active_ingred|ways_to_use|cleaning_ability|cost|effectiveness|color|Dettol|other_versions",41,41,1,1,0,1,0,1024,768,0
"2020-07-07 08:45:11","2020-07-07 08:50:05","0","100","294","1","2020-07-07 08:50:06","R_1hZ81bG2qaFei8Y","","","","","anonymous","EN","Chrome","83.0.4103.61","Windows NT 10.0","1366x768","1","0","0","56.814","0","0","0","27.458","0","1.976","7.115","8.326","4","9","8","9","8","very like","3.686","34.447","35.975","20","8","8","8","6","9","6","9","9","9","7","8","8","7","9","0","0","11.432","0","2.818","15.584","16.345","9","9","8","7","9","9","8","9","1.603","12.508","14.604","7","9","8","7","9","15","9","8","9","8","9","8","9","2","9","2","9","32","1","2","1","2","very good","clean_low","thought_time|thought_intro|smell|anti_bacterial|stores|effectiveness|color|Dettol|other_products|active_ingred|ad_appearance|ways_to_use|cost|package_apperance|cleaning_ability|other_versions",42,42,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:12","2020-07-07 08:50:36","0","100","324","1","2020-07-07 08:50:36","R_ebXSEwmR2JQipB7","","","","","anonymous","EN","Chrome","86.0.4195.0","Windows NT 10.0","1366x768","1","1.465","1.465","3.09","1","0","0","15.462","0","1.215","8.624","9.981","9","7","8","7","8","clean and neat","1.323","23.973","25.511","25","7","7","8","8","7","7","8","8","8","8","7","7","6","7","0","0","7.078","0","1.593","13.483","90.302","14","7","8","6","8","7","8","7","1.975","28.874","30.298","19","7","8","7","8","12.25","7","8","7","8","6","8","7","1","5","2","7","33","1","2","1","2","consumer products","clean_high","thought_time|thought_intro|other_products|color|active_ingred|cleaning_ability|anti_bacterial|other_versions|package_apperance|ways_to_use|cost|smell|ad_appearance|Dettol|effectiveness|stores",43,43,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:13","2020-07-07 08:48:21","0","100","187","1","2020-07-07 08:48:21","R_1i5r7Lx1ts2dXV1","","","","","anonymous","EN","Chrome","83.0.4103.61","Windows NT 10.0","1366x768","1","0","0","1.718","0","6.724","6.724","13.899","1","1.41","4.822","6.351","4","9","9","9","9","cleaning surf","1.701","16.59","18.336","14","9","9","9","9","9","9","9","9","9","9","9","9","9","9","0","0","11.401","0","1.762","8.04","8.877","7","9","9","9","9","9","9","9","1.506","7.351","9.943","5","9","9","9","9","14.58","9","9","9","9","9","9","9","2","9","2","9","25","2","2","2","2","good","clean_low","thought_time|thought_intro|Dettol|smell|color|cost|ways_to_use|other_products|cleaning_ability|effectiveness|stores|other_versions|ad_appearance|package_apperance|anti_bacterial|active_ingred",44,44,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:13","2020-07-07 08:57:38","0","100","744","1","2020-07-07 08:57:38","R_3O2om05h39t3L1z","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","266.276","0","0","0","43.282","0","3.213","6.661","8.194","4","8","9","8","9","dettol surface","1.849","24.341","25.399","16","9","9","9","8","9","9","8","9","9","8","8","8","8","8","0","0","4.566","0","1.249","8.504","9.342","7","8","9","8","9","8","9","9","21.043","34.554","35.399","5","8","9","8","9","8.43","8","9","8","9","8","8","9","2","4","2","8","34","1","2","2","2","nice purpose this study","clean_high","thought_time|thought_intro|ad_appearance|cost|package_apperance|Dettol|other_products|active_ingred|stores|effectiveness|ways_to_use|color|smell|anti_bacterial|other_versions|cleaning_ability",45,45,1,1,0,1,0,1366,768,0
"2020-07-07 08:45:14","2020-07-07 08:48:42","0","100","208","1","2020-07-07 08:48:42","R_1GJqjdxN1FvhZDZ","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1536x864","1","0","0","2.681","0","0","0","56.908","0","2.557","7.341","7.863","5","6","6","6","7","It looked straight forward and simple","3.401","35.194","35.837","21","8","6","6","6","2","7","2","7","7","7","2","6","3","1","0","0","3.652","0","4.37","16.994","17.64","8","7","8","7","8","8","8","7","2.143","8.176","9.047","5","6","5","6","6","2.98","7","8","7","2","7","5","1","1","6","2","6","34","1","2","1","1","","clean_high","thought_time|thought_intro|smell|ad_appearance|other_versions|ways_to_use|anti_bacterial|Dettol|color|stores|cleaning_ability|active_ingred|other_products|cost|package_apperance|effectiveness",46,46,1,1,0,1,0,1536,864,0
"2020-07-07 08:45:15","2020-07-07 08:50:52","0","100","336","1","2020-07-07 08:50:52","R_2E5aSuJf3YpGl4J","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","0","0","17.975","0","0","0","21.431","0","4.707","14.323","16.744","5","8","7","8","7","I thought about cleaning my house during the pandemic.","8.447","69.631","70.829","15","8","5","6","8","4","8","2","6","5","5","3","4","1","4","0","0","3.856","0","5.958","48.262","49.884","8","5","4","5","6","4","7","7","2.924","31.357","32.513","8","5","7","6","6","6","8","7","6","5","9","9","1","1","5","2","6","45","1","2","1","1","To understand advertising.","clean_high","thought_time|thought_intro|ad_appearance|ways_to_use|effectiveness|color|other_products|smell|active_ingred|package_apperance|stores|anti_bacterial|Dettol|other_versions|cost|cleaning_ability",47,47,1,1,0,1,0,1920,1080,0
"2020-07-07 08:45:15","2020-07-07 08:51:56","0","100","401","1","2020-07-07 08:51:56","R_1ONC2ftEGlXfhtn","","","","","anonymous","EN","Edge","18.18362","Windows NT 10.0","1920x1080","1","0","0","7.131","0","0","0","25.026","0","2.587","8.636","9.629","5","7","7","8","7","The antibacterial properties of the cleaner.","4.443","28.58","29.452","16","6","7","8","7","3","6","7","3","7","5","4","5","3","6","0","0","1.734","0","201.308","222.211","222.997","8","5","3","7","7","5","6","6","1.964","12.503","13.306","8","6","7","7","7","4.96","6","5","6","7","8","8","1","1","4","2","5","39","2","2","1","1","evaluation of a new cleaning product","clean_high","thought_time|thought_intro|active_ingred|Dettol|ways_to_use|anti_bacterial|package_apperance|effectiveness|ad_appearance|cleaning_ability|smell|cost|stores|color|other_products|other_versions",48,48,1,1,0,1,0,1920,1080,0
"2020-07-07 08:45:17","2020-07-07 08:48:55","0","100","217","1","2020-07-07 08:48:55","R_2aqKeihnApOGV1n","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","1.156","1.156","1.866","1","1.063","17.431","18.47","7","1.137","4.025","4.691","5","5","5","6","7","Watched the ingredients in","0.776","22","22.835","26","5","5","5","6","7","6","6","6","6","5","5","6","6","6","0","0","6.631","0","1.462","21.646","30.754","11","6","5","6","6","6","5","5","0.635","4.86","5.766","8","6","6","5","6","6.93","6","6","5","5","7","5","6","1","6","5","6","39","1","1","1","1","","clean_high","thought_time|thought_intro|other_versions|stores|cost|color|smell|other_products|Dettol|active_ingred|package_apperance|anti_bacterial|ways_to_use|ad_appearance|effectiveness|cleaning_ability",49,49,1,1,0,1,0,1920,1080,0
"2020-07-07 08:45:18","2020-07-07 08:49:50","0","100","271","1","2020-07-07 08:49:50","R_2RWDxZ7f7NKAmse","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1360x768","1","2.123","21.979","22.94","2","1.534","1.534","14.391","1","2.389","9.492","10.236","8","5","5","5","5","The product seemed generic.","11.284","43.515","44.3","27","8","5","6","6","1","7","2","3","7","6","5","7","2","8","0","0","4.033","0","19.314","43.882","45.051","8","5","3","5","5","5","6","5","1.84","19.764","20.979","8","2","4","4","2","0.99","8","8","4","5","9","8","1","1","5","2","6","40","1","2","1","1","I do not know.","clean_high","thought_time|thought_intro|ad_appearance|anti_bacterial|Dettol|effectiveness|color|stores|smell|other_products|active_ingred|cost|other_versions|package_apperance|ways_to_use|cleaning_ability",50,50,1,1,0,1,0,1360,768,0
